,Symbol,Trade_Date,CBI_SS,CBI_MACD,CBI,Trade_Price,Price_Delta,Avg_Volume,RSI_val,"RSI_slope, intercept",SS_val,"SS_slope, intercept",MSCD_Div_val,"MACD_Div_slope, intercept",Security,GICS Sector,CBI_cutoff
2214,ES,2020-03-27,0.27833663050009355,0.22625383310349007,0.2522952318017918,80.95999908447266,11.28952506547323,3185650.0,48.159046922697755,[ 2.04566746 32.37688042],35.56673261000187,[ 5.06514814 11.52443594],-0.6024104067044895,[ 0.61010702 -2.66254232],Eversource Energy,Utilities,0.25<CBI<1
2215,ES,2020-05-18,0.4239788900120759,0.2838054621134055,0.3538921760627407,79.80000305175781,7.481194690477006,2229133.3333333335,48.0894193800251,[ 0.08247151 40.39191217],21.52042219975848,[2.83503788 7.92232531],-0.2347138680584635,[ 0.13899714 -0.82702379],Eversource Energy,Utilities,0.25<CBI<1
2216,ES,2020-05-19,0.026069145685342753,0.14586959504053873,0.08596937036294074,78.2300033569336,11.108263376089344,2254066.6666666665,46.23029703904814,[ 1.32311479 38.39681411],29.478617086293145,[5.80079454 9.34951259],-0.10225955304160816,[ 0.21449713 -0.70103405],Eversource Energy,Utilities,0<CBI<0.25
2217,EXC,2020-03-05,0.2187075242443104,0.5654545675035718,0.3920810458739411,46.130001068115234,-33.86082912976528,9916850.0,46.237414783834666,[ 2.07554002 31.3926956 ],34.37415048488621,[9.44856876 6.29805923],-0.4009646838409859,[ 0.08504348 -0.7091015 ],Exelon Corp.,Utilities,0.25<CBI<1
2218,EXC,2020-03-06,0.5829950742045653,0.5516822593466313,0.5673386667755983,45.16999816894531,-32.455166115420226,10181466.666666666,42.7253382903071,[ 4.35264025 26.56118123],41.65990148409131,[10.04493847 14.81666087],-0.3751010798704131,[ 0.14681909 -0.67992232],Exelon Corp.,Utilities,0.25<CBI<1
2219,EXC,2020-07-02,0.2662541253199603,0.2539573943133944,0.2601057598166774,37.47999954223633,5.122737478902373,6911300.0,50.490489144029176,[ 2.11471269 35.99473723],35.325082506399205,[7.62977281 6.30494193],-0.11657136000195212,[ 0.11127202 -0.45901936],Exelon Corp.,Utilities,0.25<CBI<1
2220,EXC,2020-07-06,0.8565673275288692,0.1212498607371779,0.48890859413302357,37.400001525878906,5.347593364711767,6517500.0,50.03965048017529,[ 3.39711421 34.35119983],47.13134655057738,[11.81727564 11.4167887 ],-0.04392439585269858,[ 0.1253961  -0.36226347],Exelon Corp.,Utilities,0.25<CBI<1
2221,EXC,2020-08-25,0.4129831460868852,0.5090452808907361,0.46101421348881066,37.130001068115234,2.4239097368475395,5345166.666666667,47.486480426893664,[ 0.24052627 44.48642121],21.740337078262296,[1.32888117 7.83020042],-0.12102096937209039,[ 0.03829962 -0.23774107],Exelon Corp.,Utilities,0.25<CBI<1
2222,EXC,2020-08-26,0.16048885430199925,0.40063795261005514,0.2805634034560272,37.279998779296875,2.011802640982129,4705233.333333333,48.633762647415075,[ 0.96072808 42.77110381],33.209777086039985,[7.60970453 5.74639701],-0.08802756074362081,[ 0.05419036 -0.21971848],Exelon Corp.,Utilities,0.25<CBI<1
2223,EXC,2020-08-27,0.3423674513862231,0.5838628617891984,0.46311515658771074,36.88999938964844,3.090266762022036,5118400.0,45.83008179551491,[ 1.45070364 42.12666296],36.84734902772446,[10.70136878 11.55101579],-0.08610253901512271,[ 0.02906707 -0.14747048],Exelon Corp.,Utilities,0.25<CBI<1
2224,EXC,2020-08-28,0.3423899230731184,0.5964426668653965,0.4694162949692574,37.040000915527344,2.6727803436811457,5265016.666666667,47.09343444113326,[ 1.27171779 42.74518527],36.84779846146237,[ 7.55350597 23.04564842],-0.06909365112928759,[ 0.01745922 -0.1158429 ],Exelon Corp.,Utilities,0.25<CBI<1
2225,EXC,2020-08-31,0.17245373339981995,0.6763056629009258,0.42437969815037285,36.90999984741211,3.0344051382143062,5314666.666666667,46.09020821454978,[ 0.27206146 46.41136007],33.4490746679964,[ 1.81901069 33.81596417],-0.06123375517237378,[ 0.00946695 -0.09054154],Exelon Corp.,Utilities,0.25<CBI<1
2226,EXC,2020-09-17,0.5053998867223145,0.6330465476235158,0.5692232171729151,35.93000030517578,0.027827223624495346,4629283.333333333,42.28753613827518,[ 0.18292246 43.02904663],19.89200226555371,[ 1.32035584 13.97251478],-0.05843365102569398,[ 0.01715047 -0.09230546],Exelon Corp.,Utilities,0.25<CBI<1
2227,EXC,2020-09-28,0.013668482549057082,0.05566306519197663,0.03466577387051686,35.7400016784668,14.66143709480184,5496283.333333333,46.860730624946314,[ 1.37893922 34.83122852],30.27336965098114,[ 2.88277252 16.17991343],-0.009499427666663784,[ 0.04323688 -0.17065944],Exelon Corp.,Utilities,0<CBI<0.25
2228,EXC,2020-12-11,0.17165846843971178,0.6652925910091732,0.41847552972444246,41.189998626708984,3.714500230650737,4010433.3333333335,47.911670963620224,[ 0.36267256 46.39109621],26.566830631205764,[ 3.04198125 18.04137773],-0.15576089164116394,[ 0.02504619 -0.23412389],Exelon Corp.,Utilities,0.25<CBI<1
2229,EXC,2020-12-14,0.1325522550294968,0.6595133488041638,0.3960328019168303,41.060001373291016,4.042863594475954,3872266.6666666665,46.70102752028193,[ 0.28310312 46.83172577],27.348954899410064,[ 3.00242503 20.83585518],-0.13960632037619017,[ 0.02820768 -0.21168081],Exelon Corp.,Utilities,0.25<CBI<1
2230,FE,2020-01-13,0.10179398326440961,0.6337404145509404,0.367767198907675,47.77000045776367,6.112619093497933,2779300.0,47.40692132196882,[ 1.17768088 40.88957184],27.964120334711808,[ 3.21321495 17.64759072],-0.08727838284939439,[ 0.01765835 -0.13771945],FirstEnergy Corp,Utilities,0.25<CBI<1
2231,FE,2020-01-14,0.11754670844968125,0.4694672898647767,0.293506999157229,48.040000915527344,6.099084615605732,2707016.6666666665,52.15877713597908,[ 1.08952129 42.20433639],32.350934168993625,[ 3.68178482 20.57448822],-0.05412288001620881,[ 0.01312658 -0.11528573],FirstEnergy Corp,Utilities,0.25<CBI<1
2232,FE,2020-01-15,0.6443670044683397,0.04062196164790797,0.34249448305812386,48.45000076293945,5.221875623234522,2822500.0,58.31754890168772,[ 1.6294052  42.47061979],42.887340089366795,[ 4.07339303 24.0996745 ],-0.004392395899105861,[ 0.02577233 -0.1081286 ],FirstEnergy Corp,Utilities,0.25<CBI<1
2233,FE,2020-03-04,0.08473038617093565,0.6370614059948241,0.36089589608287986,48.5,-29.278352088534955,6193400.0,47.017814808582024,[ 0.73093488 27.26730744],28.305392276581287,[7.06984822 1.1944197 ],-0.536557737153428,[ 0.05358763 -0.84223865],FirstEnergy Corp,Utilities,0.25<CBI<1
2234,FE,2020-03-05,0.29577864831482437,0.5787140599755528,0.4372463541451886,47.130001068115234,-27.26501590833136,6344433.333333333,42.250491548115875,[ 4.14689881 21.00166679],35.91557296629649,[10.51655091  6.61937829],-0.45942346316218563,[ 0.11184578 -0.79386954],FirstEnergy Corp,Utilities,0.25<CBI<1
2235,FE,2020-03-06,0.5651767611219721,0.5839125478199866,0.5745446544709794,46.47999954223633,-26.247850436946162,6674316.666666667,40.169417513843456,[ 5.40316864 19.92312289],41.30353522243944,[10.04273404 16.640956  ],-0.4243110704549653,[ 0.14492039 -0.72666887],FirstEnergy Corp,Utilities,0.25<CBI<1
2236,FE,2020-05-19,0.05803120648613369,0.22872435661994941,0.14337778155304154,40.36000061035156,7.755205700647213,4204066.666666667,47.59273887458966,[ 0.79625811 42.6500627 ],31.160624129722674,[ 4.19239963 12.28141476],-0.07031272888703599,[ 0.08057463 -0.30741251],FirstEnergy Corp,Utilities,0<CBI<0.25
2237,FE,2020-05-20,0.6278682288194087,0.12772799685477015,0.3777981128370894,40.279998779296875,7.969222930611905,4133416.6666666665,47.28951332472151,[ 1.41455484 41.432511  ],42.557364576388174,[ 8.52634758 13.84622236],-0.032533358486952935,[ 0.09974327 -0.25470812],FirstEnergy Corp,Utilities,0.25<CBI<1
2238,FE,2020-07-01,0.27542205334722425,0.19792830045134913,0.2366751768992867,39.880001068115234,3.535606343148845,4611233.333333333,49.48551002820835,[ 1.1257551  33.64080302],24.491558933055515,[2.44054148 6.75179816],-0.09548018549741455,[ 0.10411421 -0.48239784],FirstEnergy Corp,Utilities,0<CBI<0.25
2239,FE,2020-11-13,0.8786763751676258,0.606327876859155,0.7425021260133904,29.510000228881836,-9.996613826021754,7133250.0,45.20593930274988,[ 0.77843986 41.22772457],12.426472496647486,[2.19876937 5.72297437],-0.2227238929660326,[ 0.05225316 -0.36733243],FirstEnergy Corp,Utilities,0.25<CBI<1
2240,FE,2020-12-03,0.28661587019327134,0.07894572404981268,0.182780797121542,27.899999618530273,12.544803038905469,7700050.0,44.940595522449584,[ 1.86394908 28.73773168],24.267682596134573,[4.23733279 7.29716415],-0.020404607078080117,[ 0.07137455 -0.25846374],FirstEnergy Corp,Utilities,0<CBI<0.25
2241,NEE,2020-03-26,0.15775735788089093,0.10249996999656963,0.1301286639387303,57.775001525878906,6.4517472996698,20246400.0,49.309313309049884,[ 1.27602988 31.95426117],26.84485284238218,[ 1.21002499 11.92399997],-0.17961753919499657,[ 0.44446846 -1.75236675],NextEra Energy,Utilities,0<CBI<0.25
2242,NEE,2020-05-13,0.44688335642696175,0.45569638157520037,0.45128986900108103,57.529998779296875,9.22996955668615,8806666.666666666,48.200900297623605,[ 0.3820872  44.59294659],21.062332871460764,[ 2.59675157 11.37098358],-0.14958083645125264,[ 0.04670993 -0.32824671],NextEra Energy,Utilities,0.25<CBI<1
2243,NEE,2020-05-14,0.2304728348474308,0.17928972436908522,0.20488127960825803,58.057498931884766,10.046075985130845,9812466.666666666,49.8491340429,[ 0.98453118 43.34272448],25.390543303051384,[ 4.07584267 12.94616098],-0.052077397831711725,[ 0.06785716 -0.29046504],NextEra Energy,Utilities,0<CBI<0.25
2244,NEE,2020-05-15,0.08955068341167997,0.23055305170602908,0.16005186755885453,56.962501525878906,12.16150568918092,10515466.666666666,46.538668614240926,[ 0.92021005 44.71286585],28.2089863317664,[ 4.14875639 17.03321252],-0.054249999456523645,[ 0.09043513 -0.23530376],NextEra Energy,Utilities,0<CBI<0.25
2245,NEE,2020-07-02,0.2671213990134792,0.32049277648015617,0.2938070877468177,61.599998474121094,11.76136838643875,7697200.0,53.00278314614632,[ 1.24079705 42.41464097],35.34242798026958,[ 4.81497779 11.13559166],-0.17396287135472854,[ 0.11708731 -0.5427981 ],NextEra Energy,Utilities,0.25<CBI<1
2246,NEE,2020-09-03,0.6580528845230915,0.5047834346008827,0.5814181595619872,70.14749908447266,5.385087161462777,5985066.666666667,53.094224598504574,[ 1.58689457 50.72604059],43.16105769046183,[ 4.67406429 24.1038536 ],-0.19579316884805742,[ 0.08269743 -0.38787558],NextEra Energy,Utilities,0.25<CBI<1
2247,NEE,2020-09-28,0.2788992142729983,0.0701634490360626,0.17453133165453044,71.03500366210938,7.577249830839786,7988000.0,54.82028891843933,[ 0.78021152 46.30876274],24.422015714540034,[ 0.14627906 17.4586554 ],-0.019326267189095553,[ 0.06922226 -0.27544637],NextEra Energy,Utilities,0<CBI<0.25
2248,NEE,2020-09-30,0.42861143128161994,0.23747628336237975,0.3330438573219998,69.38999938964844,10.12754579780774,6665933.333333333,48.07309498112451,[ 1.69354799 46.35544838],38.5722286256324,[ 7.23245223 17.75586996],-0.027729417552133304,[ 0.07882077 -0.1167671 ],NextEra Energy,Utilities,0.25<CBI<1
2249,NEE,2020-11-09,0.9554928485852973,0.4450241292812454,0.7002584889332714,75.51000213623047,2.9664915910454694,8626833.333333334,55.054417828937325,[ 0.64536275 51.41138924],49.109856971705945,[ 1.85940928 47.21223482],-0.13748021042108838,[ 0.05916891 -0.30892754],NextEra Energy,Utilities,0.25<CBI<1
2250,NEE,2020-12-10,0.08185601792326178,0.6059417111816303,0.34389886455244606,73.27999877929688,2.429037675966449,7040733.333333333,44.905153828802426,[ 0.15992796 44.79106964],28.362879641534764,[ 3.38450329 13.66580591],-0.2351615857581164,[ 0.06336813 -0.38809275],NextEra Energy,Utilities,0.25<CBI<1
2251,NEE,2020-12-11,0.21242304876363996,0.5379632094221483,0.3751931290928941,73.80000305175781,1.7073095592587868,7220033.333333333,47.77366937539429,[ 0.665961   43.02265406],34.2484609752728,[ 6.37637905 15.33292345],-0.1703947331154687,[ 0.04344007 -0.31674049],NextEra Energy,Utilities,0.25<CBI<1
2252,NEE,2020-12-14,0.3316552968081826,0.4999542915681531,0.41580479418816785,73.55000305175781,2.637654291661316,6947033.333333333,46.5196549592957,[ 0.98206312 42.85072685],36.63310593616365,[ 6.54677734 21.37530497],-0.13443922015286203,[ 0.0461516  -0.26890302],NextEra Energy,Utilities,0.25<CBI<1
2253,NEE,2020-12-15,0.6186816760821643,0.06673933218958755,0.3427105041358759,74.91000366210938,1.3349351903794062,6613050.0,53.64765306549294,[ 0.29202332 45.49765105],42.373633521643285,[ 4.13511315 28.94636904],-0.015374052261852234,[ 0.05036118 -0.2303597 ],NextEra Energy,Utilities,0.25<CBI<1
2254,NI,2020-03-04,0.7888895096174575,0.2823398848385592,0.5356146972280084,29.860000610351562,-29.872739095663817,7682900.0,58.61267201708826,[ 2.66579262 28.60586897],45.77779019234915,[ 7.0338687  17.78164952],-0.11404329850778791,[ 0.0744822  -0.40392203],NiSource Inc.,Utilities,0.25<CBI<1
2255,NI,2020-05-19,0.47171477629004704,0.390941513403837,0.43132814484694204,23.049999237060547,9.848158494139517,5015116.666666667,43.10050897662461,[ 0.06498938 39.54745747],20.56570447419906,[2.61945829 8.54351517],-0.11260983849177764,[ 0.05317008 -0.28804779],NiSource Inc.,Utilities,0.25<CBI<1
2256,NI,2020-05-20,0.056872049459119015,0.24826172023555437,0.1525668848473367,23.079999923706055,9.705371657377707,4558450.0,43.34746345519071,[ 1.1091886  37.03553001],28.86255901081762,[5.13235776 9.89434805],-0.06232396040167554,[ 0.07126571 -0.25104136],NiSource Inc.,Utilities,0<CBI<0.25
2257,NI,2020-05-21,0.32397805456956197,0.16241078972965914,0.24319442214961057,22.989999771118164,10.134841004362178,4253050.0,42.74805704292858,[ 1.46364054 36.86515553],36.47956109139124,[ 7.3245675  13.88932834],-0.02763081044796667,[ 0.05462594 -0.17012916],NiSource Inc.,Utilities,0<CBI<0.25
2258,NI,2020-06-19,0.15277713206094673,1.408753582349332,0.7807653572051394,22.969999313354492,2.1332163072085244,2452750.0,41.77748605522409,[ 1.01476846 42.70781885],33.055542641218935,[ 3.71949217 24.79693842],-0.10533169011333432,[ 0.00191369 -0.07476942],NiSource Inc.,Utilities,0.25<CBI<1
2259,NI,2020-07-01,0.2560647234160601,0.14385469503353787,0.199959709224799,23.459999084472656,2.3870477201410494,3558516.6666666665,50.61537073315332,[ 0.51632949 38.819885  ],35.1212944683212,[ 4.98060396 14.38888629],-0.02433140239125725,[ 0.03456865 -0.16913874],NiSource Inc.,Utilities,0<CBI<0.25
2260,NI,2020-09-03,0.699445343286332,0.5299050034908387,0.6146751733885853,22.420000076293945,-2.408567857670617,3293150.0,42.2662436419171,[ 0.7472692  31.34346244],16.01109313427336,[1.4042246  8.85857495],-0.11064673540055947,[ 0.01425796 -0.20880485],NiSource Inc.,Utilities,0.25<CBI<1
2261,NI,2020-09-04,0.2759259754407397,0.33688355061118996,0.30640476302596487,22.280000686645508,0.6283634889309149,3365233.3333333335,40.94240814028253,[ 1.78710807 30.46436378],24.481480491185206,[3.05230436 9.53528206],-0.07469504337845928,[ 0.0554096  -0.22172363],NiSource Inc.,Utilities,0.25<CBI<1
2262,NI,2020-09-09,0.21861236924411892,0.383309574516239,0.30096097188017895,22.110000610351562,1.4020780523960992,3343366.6666666665,40.12093383156181,[ 1.94953907 32.11203487],34.37224738488238,[ 7.41831037 16.36178546],-0.04079924732811946,[ 0.02332973 -0.10643942],NiSource Inc.,Utilities,0.25<CBI<1
2263,NI,2020-12-16,0.791025576696825,0.7407234590263327,0.7658745178615789,22.799999237060547,0.6140407968501308,3439933.3333333335,41.43365856906717,[ 0.36572525 39.45295836],14.179488466063498,[1.9600201  6.50124654],-0.17997036452124576,[ 0.02065394 -0.24296566],NiSource Inc.,Utilities,0.25<CBI<1
2264,NI,2020-12-17,0.6080712812069782,0.6876515269536356,0.6478614040803069,22.809999465942383,0.5699301672906175,3012250.0,41.5584891116828,[ 0.72662213 38.55465077],17.838574375860436,[3.72444224 7.0077946 ],-0.16050424198410815,[ 0.02936465 -0.23340927],NiSource Inc.,Utilities,0.25<CBI<1
2265,NI,2020-12-29,0.09320558272549687,0.31649717502789515,0.20485137887669602,22.34000015258789,3.043868847498684,3067216.6666666665,42.503110623390484,[ 1.28562086 33.76668156],31.864111654509937,[6.63312659 8.83418547],-0.06201946174041145,[ 0.04465149 -0.19595581],NiSource Inc.,Utilities,0<CBI<0.25
2266,NI,2020-12-30,0.5558200057086584,0.0952202799898598,0.3255201428492591,22.549999237060547,2.084262690043403,2777283.3333333335,45.3506996250557,[ 2.27510918 32.04620913],41.11640011417317,[ 8.69597445 14.28212145],-0.01462289231300451,[ 0.04634328 -0.1535691 ],NiSource Inc.,Utilities,0.25<CBI<1
2267,NRG,2020-01-14,0.49123663760355074,0.6114067054571087,0.5513216715303297,37.5,3.6533304850260415,2547016.6666666665,40.57082872400911,[ 0.56928814 31.89411273],20.175267247928986,[4.61030028 6.91189995],-0.18637812292486056,[ 0.02873263 -0.30483493],NRG Energy,Utilities,0.25<CBI<1
2268,NRG,2020-01-15,0.2529880673286312,0.33172678821761425,0.29235742777312274,38.130001068115234,1.9407234278530519,2567416.6666666665,46.963194306493186,[ 1.68008457 30.26388527],24.940238653427375,[ 4.24351974 11.72747417],-0.09170390714273513,[ 0.04108606 -0.27644408],NRG Energy,Utilities,0.25<CBI<1
2269,NRG,2020-03-24,0.30952759919747874,0.458338820869703,0.3839332100335909,25.760000228881836,14.712728938291718,4812300.0,40.027223371173854,[ 0.55307564 27.18989888],23.809448016050425,[ 4.81370077 10.17817897],-0.453254081656044,[ 0.09879515 -0.98890616],NRG Energy,Utilities,0.25<CBI<1
2270,NRG,2020-03-25,0.11459230468089263,0.1635237628543008,0.13905803376759673,26.290000915527344,17.002659405441218,4865250.0,41.47809751289332,[ 2.19461493 24.99085421],27.708153906382147,[ 4.59734661 14.87543532],-0.15034011290158755,[ 0.21047021 -0.91937777],NRG Energy,Utilities,0<CBI<0.25
2271,NRG,2020-06-19,0.20578720398963474,0.817100979840563,0.5114440919150989,34.08000183105469,0.2053981545283633,2630716.6666666665,47.80481626035864,[ 0.08955342 44.34852841],25.884255920207305,[ 3.67407781 15.61837594],-0.41066465899439897,[ 0.01221335 -0.5025874 ],NRG Energy,Utilities,0.25<CBI<1
2272,NRG,2020-06-22,0.09860568004086386,0.6904272749078892,0.39451647747437657,34.150001525878906,-7.554909855859185,2836816.6666666665,48.25802192636676,[ 0.61760539 43.51189926],28.027886399182723,[ 3.67904682 18.90765168],-0.3484010216114028,[ 0.04362622 -0.50461654],NRG Energy,Utilities,0.25<CBI<1
2273,NRG,2020-06-23,0.07627594034517812,0.7748262871769821,0.4255511137610801,33.0,0.5757534142696497,2732266.6666666665,41.83153159649162,[ 0.96857775 43.25687973],28.474481193096437,[ 2.33910456 23.41483531],-0.3673805536114354,[ 0.06299408 -0.4741457 ],NRG Energy,Utilities,0.25<CBI<1
2274,NRG,2020-07-01,0.21720313289298473,0.4957155892006631,0.3564593610468239,33.150001525878906,2.624431046271873,2891783.3333333335,46.68413940339613,[ 0.44042395 39.64095346],25.655937342140305,[ 1.26730292 12.03253155],-0.2064317159236131,[ 0.06563395 -0.41643176],NRG Energy,Utilities,0.25<CBI<1
2275,NRG,2020-07-02,0.24101306595439526,0.47218246492197957,0.35659776543818744,32.790000915527344,3.7511421405721137,2788350.0,44.72493495444771,[ 1.50720276 37.78277441],34.820261319087905,[ 7.00045854 10.5663755 ],-0.16286017592896584,[ 0.06612947 -0.34490941],NRG Energy,Utilities,0.25<CBI<1
2276,NRG,2020-07-06,0.6832892697001001,0.38242973867771596,0.532859504188908,33.029998779296875,2.9972803967747272,2608100.0,46.341677679127386,[ 1.59099849 38.41035633],43.665785394002,[ 9.71535842 15.57322263],-0.10874328774120556,[ 0.06417863 -0.28434841],NRG Energy,Utilities,0.25<CBI<1
2277,NRG,2020-07-07,0.8181213881898184,0.4024741415262476,0.610297764858033,32.75,3.877863993171517,2359416.6666666665,44.69902689733666,[ 1.71028989 39.14238268],46.36242776379637,[ 9.00492403 25.70907066],-0.08379079931033284,[ 0.04884421 -0.20818927],NRG Energy,Utilities,0.25<CBI<1
2278,NRG,2020-07-08,0.9773385840449518,0.20434574444575915,0.5908421642453554,33.189998626708984,2.500758859287087,2059533.3333333333,47.82858266445353,[ 0.22819811 44.44866561],49.546771680899035,[ 5.77108322 35.84507494],-0.032286513727499355,[ 0.03953469 -0.15799944],NRG Energy,Utilities,0.25<CBI<1
2279,NRG,2020-07-09,0.939623558073642,0.45070352909418004,0.695163543583911,32.310001373291016,5.818623254445492,2005700.0,42.632156066154636,[ 0.58355894 44.06682142],48.79247116147284,[ 2.94049314 43.5845018 ],-0.05100548166362884,[ 0.03822839 -0.11316859],NRG Energy,Utilities,0.25<CBI<1
2280,NRG,2020-09-04,0.3593864328329179,1.1527815707438256,0.7560840017883718,33.380001068115234,-10.335532212534629,2203166.6666666665,42.99944949998762,[ 1.41396922 46.72754859],37.18772865665836,[ 6.77232286 22.43740366],-0.13045810114995332,[ 0.03280031 -0.1131681 ],NRG Energy,Utilities,0.25<CBI<1
2281,NRG,2020-11-04,0.5640292321618926,0.4231445401676971,0.49358688616479485,32.709999084472656,-5.319473616078874,2406283.3333333335,54.5665445968314,[ 1.02690262 45.96959159],41.28058464323785,[ 0.06128908 27.7131634 ],-0.08612953396074532,[ 0.03691318 -0.20354637],NRG Energy,Utilities,0.25<CBI<1
2282,NRG,2020-11-05,0.9354463148257739,0.5544840184359903,0.7449651666308821,32.119998931884766,1.6500703973187856,2545200.0,49.9355798435744,[ 3.06115969 40.91150512],48.70892629651548,[ 8.47706713 23.24519208],-0.097421558061218,[ 0.04621554 -0.17569768],NRG Energy,Utilities,0.25<CBI<1
2283,PPL,2020-01-14,0.17585936995210752,0.8165536589865697,0.4962065144693386,35.58000183105469,3.2602579755902275,4400150.0,60.24781218329995,[ 0.13221533 57.42512209],33.51718739904215,[ 3.19320829 21.185454  ],-0.08262443108104173,[ 0.00280016 -0.10118677],PPL Corp.,Utilities,0.25<CBI<1
2284,PPL,2020-01-15,0.59819709106261,0.5603878577255128,0.5792924743940614,35.849998474121094,2.4825752921249533,4015633.3333333335,64.34883408303239,[ 0.79262229 55.93580894],41.9639418212522,[ 5.08403079 23.23361989],-0.056071963010735526,[ 0.0078653 -0.1000592],PPL Corp.,Utilities,0.25<CBI<1
2285,PPL,2020-03-26,0.449385061889566,0.16343445580198385,0.3064097588457749,24.670000076293945,8.228620512231734,10446766.666666666,43.34207037409029,[ 1.80082117 22.44133954],21.01229876220868,[0.56506549 8.50946293],-0.1649983512442268,[ 0.23111184 -1.00956895],PPL Corp.,Utilities,0.25<CBI<1
2286,PPL,2020-07-01,0.461743556940948,0.462399854741494,0.462071705841221,26.200000762939453,-6.8702331755475585,7367550.0,48.50722071116177,[ 0.54838666 41.42900287],20.76512886118104,[3.08836169 5.81347006],-0.16263674225862373,[ 0.05820564 -0.35172317],PPL Corp.,Utilities,0.25<CBI<1
2287,PPL,2020-07-02,0.052457342756743054,0.3657529345072728,0.20910513863200794,26.18000030517578,-6.7990858132022325,6641850.0,48.352167698554275,[ 1.41905915 40.15740444],28.95085314486514,[6.35826391 7.38524899],-0.10818019292603956,[ 0.06532402 -0.29577396],PPL Corp.,Utilities,0<CBI<0.25
2288,PPL,2020-07-06,0.248792533988885,0.36877342246001904,0.308782978224452,25.8799991607666,0.4636817740524372,6281766.666666667,45.97826695131531,[ 1.6837912  40.60271153],34.9758506797777,[ 8.26702217 12.4439081 ],-0.08569277987178125,[ 0.06362404 -0.23237244],PPL Corp.,Utilities,0.25<CBI<1
2289,PPL,2020-07-07,0.23330570053270777,0.5962741380075927,0.4147899192701502,25.43000030517578,2.8706234112303606,5722700.0,42.59974527305858,[ 1.34489481 42.06553114],34.666114010654155,[ 7.10536091 21.12524999],-0.09379902176908955,[ 0.03847198 -0.15730855],PPL Corp.,Utilities,0.25<CBI<1
2290,PPL,2020-07-15,0.6031252411941029,0.07212509783332428,0.33762516951371363,25.690000534057617,3.152975667978498,4821283.333333333,47.88662486664063,[ 0.67452562 41.55835655],42.06250482388206,[ 4.5594005  23.49240212],-0.008498984320160108,[ 0.03250253 -0.11783671],PPL Corp.,Utilities,0.25<CBI<1
2291,PPL,2020-09-04,0.5941673123763127,0.36357691606714304,0.4788721142217279,28.290000915527344,-5.266884518370551,4701766.666666667,57.64074492086537,[ 1.46388662 49.86740936],41.883346247526255,[ 4.00573566 18.74089565],-0.05979268683587946,[ 0.04549776 -0.16445677],PPL Corp.,Utilities,0.25<CBI<1
2292,PPL,2020-09-17,0.36991890405464256,0.8133003400024698,0.5916096220285562,27.5,2.581814852627841,4944700.0,50.35257798970253,[ 0.82015751 52.20007613],37.39837808109285,[ 3.67514504 25.34873186],-0.08958301117676667,[ 0.01574438 -0.11014751],PPL Corp.,Utilities,0.25<CBI<1
2293,PPL,2020-09-18,0.24250991144643202,1.4832983387794172,0.8629041251129246,26.799999237060547,5.261193610268027,4860133.333333333,42.55033447692622,[ 0.56221091 51.94621474],34.85019822892864,[ 5.49908451 27.10406316],-0.13994802791938762,[ 0.0057032  -0.09434921],PPL Corp.,Utilities,0.25<CBI<1
2294,PPL,2020-09-29,0.06476036098576347,0.38449793811906097,0.22462914955241223,26.8799991607666,8.296136604199814,4859916.666666667,48.36375728110701,[ 1.69734523 35.15548174],28.70479278028473,[5.16679928 7.56209523],-0.0964005469288467,[ 0.04848234 -0.25071798],PPL Corp.,Utilities,0<CBI<0.25
2295,PPL,2020-09-30,0.48357091094692883,0.1618145326916339,0.3226927218192814,27.209999084472656,6.982732781358817,4571266.666666667,52.38907485770644,[ 2.59031836 34.74030822],39.67141821893858,[ 8.80845781 10.69449966],-0.033295982362860244,[ 0.05445676 -0.20576633],PPL Corp.,Utilities,0.25<CBI<1
2296,PPL,2020-12-08,0.031353550817327935,0.5669905929402833,0.2991720718788056,29.049999237060547,-9.363164835765131,5424216.666666667,51.82181057423182,[ 0.72785547 45.4514576 ],29.37292898365344,[ 5.25351882 12.58543884],-0.10183528884162205,[ 0.0191909  -0.17960666],PPL Corp.,Utilities,0.25<CBI<1
2297,PPL,2020-12-09,0.18500121141516707,0.5115291374955753,0.3482651744553712,28.8799991607666,-8.829637504022902,4972650.0,54.000215431365,[ 1.15434407 45.33003301],33.70002422830334,[ 6.06049998 17.27644962],-0.08588221548461801,[ 0.03237341 -0.16789311],PPL Corp.,Utilities,0.25<CBI<1
2298,PPL,2020-12-10,0.2088367840480398,0.8978073638463739,0.5533220739472069,28.1200008392334,-6.365579168226449,4830783.333333333,46.91391525235661,[ 1.49035162 45.86267135],34.176735680960796,[ 5.15701672 23.66263129],-0.12097907515884115,[ 0.02612974 -0.13474948],PPL Corp.,Utilities,0.25<CBI<1
2299,PPL,2020-12-29,0.23034398777762136,0.259813065606005,0.24507852669181318,27.299999237060547,3.2967089781347974,6582900.0,45.64951636613741,[ 1.50283298 35.22821659],25.393120244447573,[ 3.76225039 11.10890688],-0.05534550009889594,[ 0.05161736 -0.21302047],PPL Corp.,Utilities,0<CBI<0.25
