,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,RSI,k_fast,d_fast,k_slow,d_slow,d_div,MACD line,Sig Line,MACD_Div,RSI_slope,d_slow_slope,MACD_Div_slope,MACD_Div_intercept,avg_volume,Price_Delta,Vol and RSI criteria,CBI_SS,CBI_MACD,CBI,Security,GICS Sector,Buy_Price,Buy_Date,Sell_Price,Sell_Date,Holding_Period,Profit or Loss,Buy_Slippage,Sell_Slippage,CBI_cutoff,"('Price_Delta_realized', 'RSI_Slope_sell', 'MACD_Div_slope_sell', 'MACD_Div_intercept_sell', 'd_slow_sell')",Price_Delta_realized,RSI_Slope_sell,MACD_Div_slope_sell,MACD_Div_intercept_sell,d_slow_sell,d_div_sell,RSI_sell,Type of Sale,Total_Slippage
501,2018-02-26,50.310001373291016,51.59000015258789,49.88999938964844,51.34000015258789,51.34000015258789,2203600.0,CNC,48.24286576094305,53.481033541988246,34.423339304866346,34.423339304866346,27.171434718206115,7.251904586660231,-0.7604727707995877,-0.7061028219705697,-0.05436994882901802,1.3108500247079116,2.5943489242344464,0.07036484890194913,-0.29260066146532904,2676828.5714285714,1.257916380052902,True,0.14142826408969428,0.1858162198155538,0.16362224195262404,Centene Corporation,Health Care,51.275001525878906,2018-02-27 00:00:00,51.939998626708984,2018-03-23 00:00:00,24.0,Profit,-0.12660425889326374,0.03852168426237477,Below,,1.2969226348914855,-0.542881413647343,-0.03333467874392653,0.3155324856640644,68.9369605876364,-3.7927531330152533,52.49376758998298,Signal,0.1651259431556385
502,2018-09-25,71.48999786376953,71.57499694824219,70.99500274658203,71.11000061035156,71.11000061035156,1344000.0,CNC,47.23683359924132,15.211280318757979,21.079819874806404,21.079819874806404,23.12991641820413,-2.050096543397725,0.22611710534370388,0.5535611560646344,-0.3274440507209305,0.14020586723172682,0.04222312098114742,0.02030405780923905,-0.3839937397981309,2301457.1428571427,,True,0.3435041790897936,0.8527327838549423,0.5981184814723679,Centene Corporation,Health Care,71.20999908447266,2018-09-26 00:00:00,56.81999969482422,2018-12-31 00:00:00,96.0,Loss,0.1406250502922044,,Below,,-20.207835380784577,,,,,,,Force,
503,2018-09-28,71.59500122070312,72.5199966430664,71.375,72.38999938964844,72.38999938964844,2968400.0,CNC,58.375113128785394,77.11861119193095,41.18266044407196,41.18266044407196,25.834727040858528,15.347933403213435,0.1938399046948973,0.36187209736401144,-0.16803219266911412,0.8548563542850357,0.6982169682193792,0.05414220934134673,-0.3547633853928758,2290342.8571428573,,True,0.20826364795707358,0.47364581461254845,0.340954731284811,Centene Corporation,Health Care,72.6050033569336,2018-10-01 00:00:00,56.81999969482422,2018-12-31 00:00:00,91.0,Loss,0.29700783132745984,,Below,,-21.740930972082857,,,,,,,Force,
504,2018-10-01,72.6050033569336,73.20500183105469,72.43499755859375,72.67500305175781,72.67500305175781,2585600.0,CNC,60.35934296141189,79.88621064060804,65.74565993855428,65.74565993855428,42.491734622991295,23.253925315562988,0.25959513570811055,0.3414167050328313,-0.08182156932472073,1.8779949055139604,7.337802361477745,0.0847137702881498,-0.3392151064640279,2372085.714285714,,True,0.6245867311495648,0.24120850683104086,0.4328976189903028,Centene Corporation,Health Care,72.75499725341797,2018-10-02 00:00:00,56.81999969482422,2018-12-31 00:00:00,90.0,Loss,0.11007113629315686,,Below,,-21.90227222892945,,,,,,,Force,
505,2018-11-05,64.73999786376953,66.44999694824219,64.59500122070312,65.88500213623047,65.88500213623047,2914000.0,CNC,42.49806345580182,36.67362247413144,32.37701026325268,32.37701026325268,30.501289753475948,1.8757205097767304,-1.7911583133127351,-1.5380346184518356,-0.2531236948608995,2.457724686268726,5.065306249054437,0.14922664145605585,-0.7064228122091598,3584142.8571428573,3.3778630352896837,True,0.02506448767379741,0.35831755499134965,0.19169102133257354,Centene Corporation,Health Care,65.87000274658203,2018-11-06 00:00:00,67.62000274658203,2018-11-15 00:00:00,9.0,Profit,-0.02276601527222121,-0.6975526332418636,Below,,2.6567480294978534,-0.22299398048457933,-0.10739952018193046,0.7877242731808346,75.24236954204203,-10.070317994283656,48.56356250822758,Signal,-0.6747866179696423
506,2018-11-06,65.87000274658203,66.2249984741211,65.04000091552734,65.44000244140625,65.44000244140625,3237400.0,CNC,41.22638807951919,32.97300178093204,32.03050996072053,32.03050996072053,31.591610987426463,0.4388989732940658,-1.7171681243269177,-1.573861319626852,-0.14330680470006563,2.1435816488694313,3.678348029544768,0.13364400496415532,-0.5395471210953545,3296657.1428571427,2.3138771068529054,True,0.07958054937132317,0.265605725796726,0.17259313758402456,Centene Corporation,Health Care,66.55500030517578,2018-11-07 00:00:00,67.62000274658203,2018-11-15 00:00:00,8.0,Profit,1.7038475277684768,-0.6975526332418636,Below,,1.6001839629222088,-0.22299398048457933,-0.10739952018193046,0.7877242731808346,75.24236954204203,-10.070317994283656,48.56356250822758,Signal,-2.4014001610103404
507,2018-01-31,69.5,69.77999877929688,68.83000183105469,69.12999725341797,67.6581039428711,2276800.0,CERN,48.20711255780527,25.733983215334685,24.75533892822177,24.75533892822177,20.207277630123908,4.548061298097863,-0.14718303790969856,0.02519874649579981,-0.17238178440549837,1.7001536172167366,3.147115630691906,0.06195920457350069,-0.35534900339226577,2786400.0,,True,0.4896361184938046,0.48510558003509596,0.4873708492644503,Cerner,Health Care,68.88999938964844,2018-02-01 00:00:00,52.279998779296875,2018-12-31 00:00:00,333.0,Loss,-0.3471689184215397,,Below,,-24.11090253667126,,,,,,,Force,
508,2018-02-01,68.88999938964844,69.05999755859375,67.94999694824219,68.29000091552734,66.83599090576172,1301500.0,CERN,42.00227578817606,11.775380847470277,22.40525692555703,22.40525692555703,22.95490150861863,-0.5496445830615997,-0.20800932523285098,-0.021442867849930353,-0.18656645738292063,1.7534488211320998,4.275663672129956,0.040434412825617466,-0.28196192423686167,2556385.714285714,,True,0.35225492456906854,0.6616725215217207,0.5069637230453946,Cerner,Health Care,67.83000183105469,2018-02-02 00:00:00,52.279998779296875,2018-12-31 00:00:00,332.0,Loss,-0.6735965416689057,,Below,,-22.924963337740227,,,,,,,Force,
509,2018-02-15,62.70000076293945,64.44000244140625,62.150001525878906,64.4000015258789,63.028812408447266,2284300.0,CERN,42.45756020485248,45.81281602788975,32.380962045208605,32.380962045208605,27.203076077872094,5.177885967336511,-1.8089025958394842,-1.5322152359321777,-0.27668735990730653,2.6620070109312124,3.8740899395715425,0.1501756336288817,-0.7662388461785411,3388714.285714286,1.2111782000244757,True,0.13984619610639532,0.36109805876748213,0.2504721274369387,Cerner,Health Care,64.4000015258789,2018-02-16 00:00:00,65.05000305175781,2018-08-13 00:00:00,178.0,Profit,0.0,-0.19944346856292663,Below,,1.0093191156489423,-0.8718328660655407,-0.06542429880811633,0.6369244070421699,81.44110784915195,-3.6481037556154945,61.73613680416639,Signal,-0.19944346856292663
510,2018-02-16,64.4000015258789,64.83000183105469,63.9900016784668,64.22000122070312,62.85264205932617,2522400.0,CERN,41.74813065123778,44.03941427305411,38.062404679561716,38.062404679561716,32.18391740578242,5.8784872737792995,-1.6656125944795406,-1.5588947076416504,-0.10671788683789019,3.7268233550819363,5.126637369224453,0.17940686572678002,-0.6509983068154063,2851142.8571428573,0.5313332453033889,True,0.10919587028912084,0.16392959201374782,0.13656273115143433,Cerner,Health Care,63.9900016784668,2018-02-20 00:00:00,64.63999938964844,2018-03-06 00:00:00,14.0,Profit,-0.358143160797981,0.48188644453621277,Below,,1.015780112724033,-0.3307513898854051,-0.018008804285248196,0.256733564325212,59.700206794324195,-3.388389128941199,48.33696560480165,Signal,0.8400296053341938
511,2018-04-05,57.939998626708984,58.439998626708984,57.63999938964844,58.119998931884766,56.88251876831055,3294500.0,CERN,40.035183652236675,41.13370851930914,30.942703805376556,30.942703805376556,22.61447786662269,8.328225938753867,-1.7320954482178053,-1.725173775572836,-0.0069216726449692345,0.7166296092461553,1.405078970536274,0.07712292563712754,-0.25966127107871595,4554685.714285715,0.2595565129007264,True,0.36927610666886557,0.02665654610799059,0.19796632638842807,Cerner,Health Care,57.790000915527344,2018-04-06 00:00:00,57.75,2018-04-25 00:00:00,19.0,Loss,-0.5677873751239596,-0.32792307768781936,Below,,-0.06921771049253622,-0.3537589635513,-0.04068204553569759,0.4880647010370755,75.90645193214489,-9.897382763652672,44.768708747875486,Signal,0.23986429743614024
512,2018-02-16,70.37000274658203,72.20999908447266,70.31999969482422,71.9000015258789,65.04657745361328,6469900.0,CVS,40.1644232062455,32.879686735728356,22.345942181577016,22.345942181577016,18.378720893993325,3.9672212875836905,-1.940808525668615,-1.2251668865321301,-0.7156416391364848,1.6354449909511741,2.1820192371007856,0.1857503889489955,-1.3120796817077938,9428685.714285715,3.3543851082785086,True,0.5810639553003337,0.5454254410867873,0.5632446981935605,CVS Health,Health Care,71.25,2018-02-20 00:00:00,73.63999938964844,2018-08-24 00:00:00,185.0,Profit,-0.9040354827321551,0.0,Below,,3.3543851082785086,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,0.9040354827321551
513,2018-05-11,62.709999084472656,65.61000061035156,60.900001525878906,64.41000366210938,58.71628952026367,15335100.0,CVS,49.57469797206005,38.01118174050846,21.995046094249474,21.995046094249474,12.664787661215646,9.330258433033828,-0.7780374844348259,-0.3658609019041661,-0.4121765825306598,1.211180604438944,0.3300342587567641,0.09176551490641838,-0.751753006024115,12320871.42857143,1.3774947860097144,True,0.8667606169392176,0.5482872422560527,0.7075239295976352,CVS Health,Health Care,64.61000061035156,2018-05-14 00:00:00,65.69000244140625,2018-05-22 00:00:00,8.0,Profit,0.3105060345771105,0.29008006321564883,Above,,1.6715706869714126,-0.23039806965894105,-0.00010438987473366707,0.17266807457231823,54.14359868719591,3.752954879083383,51.850704149300526,Signal,-0.02042597136146168
514,2018-05-14,64.61000061035156,67.06999969482422,64.58000183105469,66.81999969482422,60.91324996948242,12415100.0,CVS,56.33661178772304,60.40890993983699,39.37422669082168,39.37422669082168,23.967367091270276,15.406859599551403,-0.48545876536901744,-0.3897804745971364,-0.09567829077188106,2.585046212488384,5.432816822816638,0.21088055705012573,-0.7826125131544871,11648257.142857144,5.370035370871988,True,0.3016316454364862,0.12225499741401942,0.2119433214252528,CVS Health,Health Care,66.4800033569336,2018-05-15 00:00:00,64.19000244140625,2018-06-28 00:00:00,44.0,Loss,-0.5088242134741593,-8.365453754544145,Below,,-3.4446462092251173,-1.3845974555278584,-0.14149109782922625,0.6387753115854489,78.82646703141627,-8.645945439093225,57.100487979416705,Signal,-7.856629541069986
515,2018-07-09,67.41999816894531,68.69000244140625,67.16000366210938,67.63999938964844,61.6607551574707,8026500.0,CVS,51.74538873882963,46.55870195236878,34.04183246575973,34.04183246575973,25.50606314810081,8.535769317658922,-0.094441537430626,0.3460481394419966,-0.4404896768726226,1.421200368643989,0.5099351460588185,0.10482364373266768,-0.7959552876303831,9916842.857142856,7.660815419407551,True,0.22469684259495945,0.5534100768197576,0.38905345970735855,CVS Health,Health Care,68.4000015258789,2018-07-10 00:00:00,73.63999938964844,2018-08-24 00:00:00,45.0,Profit,1.123598673992269,0.0,Below,,7.660815419407551,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,-1.123598673992269
516,2018-07-10,68.4000015258789,68.7699966430664,67.70999908447266,68.23999786376953,62.20772171020508,6329800.0,CVS,53.5283261152595,52.631562690397075,44.66937093256504,44.66937093256504,34.05308093518281,10.616289997382225,0.009496997494935044,0.2787379110525843,-0.26924091355764923,2.2619699202099284,5.1585755336437735,0.16079275628352177,-0.7601019493425984,7084328.571428572,8.389750873438748,True,0.20265404675914062,0.3542168439253602,0.2784354453422504,CVS Health,Health Care,67.94000244140625,2018-07-11 00:00:00,73.63999938964844,2018-08-24 00:00:00,44.0,Profit,-0.4396181590775767,0.0,Below,,8.389750873438748,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,0.4396181590775767
517,2018-07-11,67.94000244140625,67.94000244140625,66.80999755859375,67.30000305175781,61.350807189941406,5926800.0,CVS,50.38724401236059,43.11744251504451,47.43590238593678,47.43590238593678,42.049035261420514,5.3868671245162645,0.015836753558247096,0.22615767955371685,-0.21032092599546975,1.9336919122062455,7.568606868910885,0.14027190263328435,-0.5956234864733853,6394628.571428572,8.389750873438748,True,0.6024517630710257,0.35311053168966616,0.47778114738034594,CVS Health,Health Care,67.94000244140625,2018-07-12 00:00:00,73.63999938964844,2018-08-24 00:00:00,43.0,Profit,0.9509648746319356,0.0,Below,,8.389750873438748,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,-0.9509648746319356
518,2018-07-12,67.94000244140625,70.33999633789062,67.16999816894531,67.98999786376953,61.97981262207031,14054100.0,CVS,52.586613418904044,51.616254833012455,49.12175334615134,49.12175334615134,47.075675554884384,2.0460777912669528,0.07566564426909395,0.19605927249679228,-0.12039362822769833,1.873382310684905,7.270479154658845,0.1019208133496952,-0.41299250618790273,7338157.142857143,8.310048100309878,True,0.8537837777442192,0.2915152852021044,0.5726495314731618,CVS Health,Health Care,67.98999786376953,2018-07-13 00:00:00,73.63999938964844,2018-08-24 00:00:00,42.0,Profit,0.0,0.0,Below,,8.310048100309878,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,0.0
519,2018-07-13,67.98999786376953,69.55000305175781,67.98999786376953,68.62999725341797,62.5632438659668,5592100.0,CVS,54.597131968752045,60.89320427079862,51.87563387295186,51.87563387295186,49.477763201679984,2.3978706712718747,0.17273192711400043,0.19139380342023393,-0.018661876306233505,1.4525129129731675,5.130068709295539,0.08416644095220187,-0.2809039974500655,7673757.142857143,7.23751471272168,True,0.9738881600839993,0.0664350684776243,0.5201616142808118,CVS Health,Health Care,68.66999816894531,2018-07-16 00:00:00,73.63999938964844,2018-08-24 00:00:00,39.0,Profit,0.05828488580531247,0.0,Below,,7.23751471272168,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,-0.05828488580531247
520,2018-07-30,66.6500015258789,67.58999633789062,66.5999984741211,67.43000030517578,61.93612289428711,4669300.0,CVS,53.98376079637395,47.84947927277302,36.7980573736534,36.7980573736534,29.651771670582026,7.146285703071374,-0.1987098504944811,-0.15574337209322806,-0.04296647840125303,1.667729686089941,0.7562168994374661,0.06727246798971424,-0.2580650709894958,5276128.571428572,9.160984863692711,True,0.017411416470898722,0.16649474582711707,0.0919530811490079,CVS Health,Health Care,67.45999908447266,2018-07-31 00:00:00,73.63999938964844,2018-08-24 00:00:00,24.0,Profit,0.044488772298837374,0.0,Below,,9.160984863692711,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,-0.044488772298837374
521,2018-07-31,67.45999908447266,67.66000366210938,64.8499984741211,64.86000061035156,59.575523376464844,9351400.0,CVS,43.30053988148952,1.7920892120522682,27.956974545414766,27.956974545414766,31.106070891011182,-3.1490963455964156,-0.3348827215286718,-0.19157124198031683,-0.143311479548355,0.32667561517785676,2.244312986547533,0.026670655830300708,-0.17132349088804097,5707585.714285715,13.292306753305288,True,0.0553035445505591,0.836496377732627,0.445899961141593,CVS Health,Health Care,65.0,2018-08-01 00:00:00,73.63999938964844,2018-08-24 00:00:00,23.0,Profit,0.21584857898705262,0.0,Below,,13.292306753305288,-0.2732137554325375,-0.10277099271148302,0.9302319299898575,92.11004032481749,-2.6262359663639074,68.98421107796466,Signal,-0.21584857898705262
522,2018-10-19,74.38999938964844,75.62000274658203,73.94999694824219,74.18000030517578,68.13617706298828,7274700.0,CVS,41.45163593723766,19.924360280584683,22.093726734297118,22.093726734297118,18.740915740934014,3.3528109933631036,-0.6308450284193441,0.05350360112924321,-0.6843486295485873,1.1664883482968686,0.3836021874705071,0.08680796447864612,-0.9429372732983603,9427114.285714285,7.239757703946688,True,0.5629542129532993,0.7257626238007971,0.6443584183770482,CVS Health,Health Care,74.44999694824219,2018-10-22 00:00:00,79.58000183105469,2018-11-16 00:00:00,25.0,Profit,0.3639749824152639,-0.325644437326394,Above,,6.890537398381482,-0.19086289382820265,-0.09104532722874466,1.0949442537661238,89.05639560117788,-2.9051694450894843,63.61778502739322,Signal,-0.6896194197416579
523,2018-10-30,71.02999877929688,72.47000122070312,70.33000183105469,72.38999938964844,66.95160675048828,7205900.0,CVS,44.317196507061304,40.75950125015814,20.394033279304765,20.394033279304765,12.496497790307098,7.897535488997667,-1.5764927274977651,-1.138866772756744,-0.43762595474102106,0.7139398077414469,0.4817059797692985,0.1097118507145059,-0.8179719562113991,7061542.857142857,9.700463969507581,True,0.8751751104846452,0.5350133967525895,0.7050942536186173,CVS Health,Health Care,72.77999877929688,2018-10-31 00:00:00,79.58000183105469,2018-11-16 00:00:00,16.0,Profit,0.5387476073168834,-0.325644437326394,Above,,9.343230510869633,-0.19086289382820265,-0.09104532722874466,1.0949442537661238,89.05639560117788,-2.9051694450894843,63.61778502739322,Signal,-0.8643920446432773
524,2018-10-31,72.77999877929688,73.3499984741211,71.45999908447266,72.38999938964844,66.95160675048828,7671300.0,CVS,44.317196507061304,49.92246411525701,34.247282683349496,34.247282683349496,21.616318919273713,12.630963764075783,-1.4730172410880726,-1.2056968664230099,-0.26732037466506275,1.702700413035847,4.215109853785149,0.1656506869262515,-0.7754161064450593,7387385.714285715,9.760790050363026,True,0.41918405403631437,0.3447444184395507,0.3819642362379325,CVS Health,Health Care,72.73999786376953,2018-11-01 00:00:00,79.58000183105469,2018-11-16 00:00:00,15.0,Profit,0.48349009127238995,-0.325644437326394,Below,,9.403360143198515,-0.19086289382820265,-0.09104532722874466,1.0949442537661238,89.05639560117788,-2.9051694450894843,63.61778502739322,Signal,-0.8091345285987839
525,2018-11-01,72.73999786376953,74.4800033569336,72.61000061035156,74.41000366210938,68.8198471069336,6424100.0,CVS,52.400846073678586,81.24033758568277,57.30743431703263,57.30743431703263,37.31625009322896,19.99118422380367,-1.214020240074035,-1.207361541153215,-0.006658698920819939,3.3848272845528307,9.325910857594184,0.21188514479903137,-0.659772471336674,7467571.428571428,6.680919621409118,True,0.36581250466144793,0.01009241702268915,0.18795246084206854,CVS Health,Health Care,74.83999633789062,2018-11-02 00:00:00,79.58000183105469,2018-11-16 00:00:00,14.0,Profit,0.577869445799004,-0.325644437326394,Below,,6.333519140973357,-0.19086289382820265,-0.09104532722874466,1.0949442537661238,89.05639560117788,-2.9051694450894843,63.61778502739322,Signal,-0.9035138831253979
526,2018-02-13,94.7300033569336,95.44999694824219,94.04000091552734,94.9800033569336,93.44805145263672,2012600.0,DHR,41.68938553873603,24.191110993554986,23.95997605773573,23.95997605773573,16.114936597846043,7.845039459889687,-0.5291959387853211,0.4814752966594803,-1.0106712354448013,0.13868046315648339,0.2627983732287091,0.07757180848114807,-1.2602576426617587,4034414.285714286,1.6950932137590016,True,0.6942531701076978,0.8019560455195398,0.7481046078136189,Danaher Corp.,Health Care,94.38999938964844,2018-02-14 00:00:00,95.5199966430664,2018-03-02 00:00:00,16.0,Profit,-0.6211875620470649,-0.48963561950502166,Above,,1.1971578140956036,-0.6770422330570043,-0.08997876190627774,0.32939262072604064,72.76906022939583,-13.130521701745423,44.31522222347175,Signal,0.13155194254204328
527,2018-02-14,94.38999938964844,96.16999816894531,94.12000274658203,96.0999984741211,94.54998016357422,1504900.0,DHR,45.822806207265835,32.81973062013795,28.171581002538232,28.171581002538232,22.69347230642096,5.478108696117271,-0.5550994651156032,0.2741603443044636,-0.8292598094200667,1.1171000290544202,4.433239477360032,0.12894125125256273,-1.2371404799966,3561814.285714286,0.6083142388701416,True,0.36532638467895195,0.6703036743429055,0.5178150295109287,Danaher Corp.,Health Care,96.98999786376953,2018-02-15 00:00:00,97.7300033569336,2018-03-06 00:00:00,19.0,Profit,0.9261180060144399,0.15372158543162528,Below,,0.7629709345941644,-2.3683151705049617,-0.09335337819815688,0.14587368914237772,47.076841917759786,-8.617512069412285,49.94864534208495,Signal,-0.7723964205828147
528,2018-02-15,96.98999786376953,97.77999877929688,96.37999725341797,97.47000122070312,95.89789581298828,1896600.0,DHR,50.44982322828456,43.374448588297874,33.46176340066361,33.46176340066361,28.531106820312527,4.93065658035108,-0.4597803624833574,0.12737220294689944,-0.5871525654302568,2.658795691613462,5.846597043098679,0.17455841196157243,-1.1457443863396197,2876485.714285714,0.2465641074517257,True,0.07344465898437366,0.5124638378600914,0.29295424842223255,Danaher Corp.,Health Care,97.33999633789062,2018-02-16 00:00:00,97.7300033569336,2018-03-06 00:00:00,18.0,Profit,-0.13337937948531214,0.15372158543162528,Below,,0.4006647151384311,-2.3683151705049617,-0.09335337819815688,0.14587368914237772,47.076841917759786,-8.617512069412285,49.94864534208495,Signal,0.28710096491693743
529,2018-02-16,97.33999633789062,98.41999816894531,96.81999969482422,97.54000091552734,95.9667739868164,1889000.0,DHR,50.681614476414474,43.91373731495931,40.03597217446505,40.03597217446505,33.88977219255563,6.146199981909419,-0.3742764703782768,0.027042468281864185,-0.401318938660141,3.137343481592333,5.916214129802037,0.20701641343437904,-1.0176252573903848,2383914.285714286,0.44261482081524967,True,0.19448860962778164,0.3943680994016304,0.29442835451470606,Danaher Corp.,Health Care,97.1500015258789,2018-02-20 00:00:00,97.7300033569336,2018-03-06 00:00:00,14.0,Profit,-0.399835335234607,0.15372158543162528,Below,,0.5970168007667875,-2.3683151705049617,-0.09335337819815688,0.14587368914237772,47.076841917759786,-8.617512069412285,49.94864534208495,Signal,0.5535569206662323
530,2018-02-20,97.1500015258789,97.73999786376953,96.58000183105469,96.8499984741211,95.28789520263672,2111600.0,DHR,48.28415246501081,46.69152440658901,44.659903436615394,44.659903436615394,39.38587967058135,5.274023766034041,-0.35806391239810864,-0.04997880785413038,-0.30808510454397825,1.826179895785211,5.543588746472431,0.17493577413983818,-0.7938577657233677,2193700.0,0.9204668188810663,True,0.46929398352906765,0.38808602478461535,0.4286900041568415,Danaher Corp.,Health Care,96.69000244140625,2018-02-21 00:00:00,97.7300033569336,2018-03-06 00:00:00,13.0,Profit,-0.16519982987670945,0.15372158543162528,Below,,1.0756033605000477,-2.3683151705049617,-0.09335337819815688,0.14587368914237772,47.076841917759786,-8.617512069412285,49.94864534208495,Signal,0.31892141530833473
531,2018-04-03,96.75,98.3499984741211,96.4800033569336,98.2300033569336,96.80490112304688,2172100.0,DHR,49.0342309296754,37.94331165961745,25.07829500025298,25.07829500025298,19.444146066059414,5.634148934193565,-0.48722369618631944,-0.07807333062424374,-0.40915036556207574,1.0381363321336214,0.47402039564885584,0.06200152094736116,-0.6226588648123538,2444628.5714285714,3.3557047508559537,True,0.5277926966970293,0.6571019681625804,0.5924473324298049,Danaher Corp.,Health Care,96.8499984741211,2018-04-04 00:00:00,100.06999969482422,2018-04-25 00:00:00,21.0,Profit,-1.4048710532952373,-0.029968810943219546,Below,,3.324730275100137,-0.7849713773630524,-0.07549180219264431,0.4707754010356553,69.99072608538016,-7.749600244149505,51.80729937803582,Signal,1.3749022423520179
532,2018-04-04,96.8499984741211,99.26000213623047,96.16000366210938,99.05999755859375,97.62286376953125,2183100.0,DHR,51.536893876052716,52.810458950375036,34.13475680991707,34.13475680991707,24.930139749210326,9.204617060706745,-0.3803372298075942,-0.13852611046091384,-0.24181111934668037,0.9615300259995043,2.4214292509413164,0.10055158471785637,-0.5846208067354915,2403300.0,0.5423874334765212,True,0.2534930125394837,0.4136204468960792,0.33355672971778144,Danaher Corp.,Health Care,99.55999755859375,2018-04-05 00:00:00,100.06999969482422,2018-04-25 00:00:00,20.0,Profit,0.5047446116725889,-0.029968810943219546,Below,,0.5122560754687833,-0.7849713773630524,-0.07549180219264431,0.4707754010356553,69.99072608538016,-7.749600244149505,51.80729937803582,Signal,-0.5347134226158085
533,2018-04-05,99.55999755859375,99.73999786376953,98.79000091552734,99.22000122070312,97.7805404663086,1624200.0,DHR,52.02593906311663,54.902009671876264,48.551926760622926,48.551926760622926,35.92165952359766,12.630267237025265,-0.2794961195157555,-0.1667201122718822,-0.1127760072438733,1.6617100136066008,6.134880253157759,0.14978169200800778,-0.5546740523498608,2180842.8571428573,1.593423032858199,True,0.29608297617988305,0.20331942113769513,0.2497011986587891,Danaher Corp.,Health Care,98.52999877929688,2018-04-06 00:00:00,100.06999969482422,2018-04-25 00:00:00,19.0,Profit,-0.6954267616580868,-0.029968810943219546,Below,,1.5629766919787365,-0.7849713773630524,-0.07549180219264431,0.4707754010356553,69.99072608538016,-7.749600244149505,51.80729937803582,Signal,0.6654579507148672
534,2018-04-06,98.52999877929688,99.0199966430664,95.7699966430664,96.66000366210938,95.25767517089844,1804100.0,DHR,44.3196499561429,24.01180936125341,43.90809266116824,43.90809266116824,42.19825874390275,1.7098339172654917,-0.4015207401206169,-0.21368023784162915,-0.18784050227898774,0.9515452485276722,7.925385780791733,0.07929647019520714,-0.3568392039007149,2144028.5714285714,2.8142952409536117,True,0.6099129371951374,0.5264009677906678,0.5681569524929027,Danaher Corp.,Health Care,97.36000061035156,2018-04-09 00:00:00,100.06999969482422,2018-04-25 00:00:00,16.0,Profit,0.7241846903804594,-0.029968810943219546,Below,,2.7834830191902467,-0.7849713773630524,-0.07549180219264431,0.4707754010356553,69.99072608538016,-7.749600244149505,51.80729937803582,Signal,-0.754153501323679
535,2018-04-09,97.36000061035156,98.94999694824219,96.72000122070312,97.5999984741211,96.18403625488281,2019600.0,DHR,47.40054924647781,43.216102236421726,40.70997375651714,40.70997375651714,44.38999772610277,-3.6800239695856334,-0.41756299929305385,-0.2544567901319141,-0.16310620916113977,0.3134164193709589,6.46561731509824,0.01610502355215074,-0.2005409948358964,2097171.4285714286,1.3055368357461812,True,0.7194998863051385,0.813331006433923,0.7664154463695307,Danaher Corp.,Health Care,98.80999755859375,2018-04-10 00:00:00,100.06999969482422,2018-04-25 00:00:00,15.0,Profit,1.2397531797026522,-0.029968810943219546,Above,,1.2751767709368629,-0.7849713773630524,-0.07549180219264431,0.4707754010356553,69.99072608538016,-7.749600244149505,51.80729937803582,Signal,-1.2697219906458717
536,2018-04-10,98.80999755859375,100.54000091552734,98.80999755859375,99.5199966430664,98.07617950439453,2312800.0,DHR,53.10788896365001,75.37686900958467,47.5349268690866,47.5349268690866,44.05099776225732,3.4839291068292795,-0.2722109210730679,-0.25800761632014485,-0.01420330475292303,0.8282761358215889,2.657975369817899,0.032045240059069856,-0.16754936594783573,2102457.1428571427,1.3157847998063925,True,0.7025498881128659,0.08477086542568618,0.393660376769276,Danaher Corp.,Health Care,98.80000305175781,2018-04-11 00:00:00,100.06999969482422,2018-04-25 00:00:00,14.0,Profit,-0.7234662536122141,-0.029968810943219546,Below,,1.2854216638040994,-0.7849713773630524,-0.07549180219264431,0.4707754010356553,69.99072608538016,-7.749600244149505,51.80729937803582,Signal,0.6934974426689945
537,2018-05-10,100.0,101.44000244140625,99.73999786376953,101.16999816894531,99.70223999023438,1462600.0,DHR,55.21948059686472,73.44745281462228,45.02276980313193,45.02276980313193,35.35150773917574,9.671262063956192,0.14383351593497196,0.2488482280364863,-0.10501471210151433,0.801405200408438,2.518341820490652,0.030099141322800168,-0.23711388341240913,2355771.4285714286,0.10876073859539784,True,0.26757538695878685,0.44288723456510387,0.35523131076194536,Danaher Corp.,Health Care,101.13999938964844,2018-05-11 00:00:00,101.72000122070312,2018-05-21 00:00:00,10.0,Profit,-0.029651853157869574,0.46419873649691357,Below,,0.573464341066676,-0.8724897113327292,-0.011458738556464544,0.04494742751302528,58.43620061911107,0.2674996832860188,53.81033969159659,Signal,0.4938505896547831
